state,date,cases,deaths,population,ccases,cdeaths
Missouri,2021-05-02,787,3,6626371,11094,289
Missouri,2021-05-03,357,2,6626371,11451,291
Missouri,2021-05-04,549,59,6626371,12000,350
Missouri,2021-05-05,604,6,6626371,12604,356
Missouri,2021-05-06,645,4,6626371,13249,360
Missouri,2021-05-07,595,2,6626371,13844,362
Missouri,2021-05-08,534,3,6626371,14378,365
Missouri,2021-05-09,339,2,6626371,14717,367
Missouri,2021-05-10,247,4,6626371,14964,371
Missouri,2021-05-11,410,14,6626371,15374,385
Missouri,2021-05-12,538,8,6626371,15912,393
Missouri,2021-05-13,639,6,6626371,16551,399
Missouri,2021-05-14,471,8,6626371,17022,407
Missouri,2021-05-15,459,4,6626371,17481,411
Missouri,2021-05-16,292,0,6626371,17773,411
Missouri,2021-05-17,197,1,6626371,17970,412
Missouri,2021-05-18,428,116,6626371,18398,528
Missouri,2021-05-19,450,16,6626371,18848,544
Missouri,2021-05-20,566,5,6626371,19414,549
Missouri,2021-05-21,568,9,6626371,19982,558
Missouri,2021-05-22,538,3,6626371,20520,561
Missouri,2021-05-23,274,0,6626371,20794,561
Missouri,2021-05-24,206,0,6626371,21000,561
Missouri,2021-05-25,469,43,6626371,21469,604
Missouri,2021-05-26,449,18,6626371,21918,622
Missouri,2021-05-27,689,9,6626371,22607,631
Missouri,2021-05-28,614,5,6626371,23221,636
Missouri,2021-05-29,474,1,6626371,23695,637
Missouri,2021-05-30,244,0,6626371,23939,637
Missouri,2021-05-31,170,2,6626371,24109,639
Missouri,2021-06-01,181,1,6626371,24290,640
Missouri,2021-06-02,488,38,6626371,24778,678
Missouri,2021-06-03,616,7,6626371,25394,685
Missouri,2021-06-04,689,10,6626371,26083,695
Missouri,2021-06-05,507,4,6626371,26590,699
Missouri,2021-06-06,-392,-1,6626371,26198,698
Missouri,2021-06-07,751,3,6626371,26949,701
Missouri,2021-06-08,724,33,6626371,27673,734
Missouri,2021-06-09,624,15,6626371,28297,749
Missouri,2021-06-10,675,3,6626371,28972,752
Missouri,2021-06-11,645,3,6626371,29617,755
Missouri,2021-06-12,555,1,6626371,30172,756
Missouri,2021-06-13,404,0,6626371,30576,756
Missouri,2021-06-14,310,3,6626371,30886,759
Missouri,2021-06-15,582,20,6626371,31468,779
Missouri,2021-06-16,862,2,6626371,32330,781
Missouri,2021-06-17,761,5,6626371,33091,786
Missouri,2021-06-18,919,1,6626371,34010,787
Missouri,2021-06-19,616,2,6626371,34626,789
Missouri,2021-06-20,492,0,6626371,35118,789
Missouri,2021-06-21,430,1,6626371,35548,790
Missouri,2021-06-22,785,15,6626371,36333,805
Missouri,2021-06-23,841,4,6626371,37174,809
Missouri,2021-06-24,1238,1,6626371,38412,810
Missouri,2021-06-25,891,4,6626371,39303,814
Missouri,2021-06-26,789,3,6626371,40092,817
Missouri,2021-06-27,624,0,6626371,40716,817
Missouri,2021-06-28,442,0,6626371,41158,817
Missouri,2021-06-29,933,41,6626371,42091,858
Missouri,2021-06-30,1325,9,6626371,43416,867
Missouri,2021-07-01,1286,5,6626371,44702,872
Missouri,2021-07-02,1173,17,6626371,45875,889
Missouri,2021-07-03,229,8,6626371,46104,897
Missouri,2021-07-04,1258,2,6626371,47362,899
Missouri,2021-07-05,1002,0,6626371,48364,899
Missouri,2021-07-06,766,0,6626371,49130,899
Missouri,2021-07-07,1659,30,6626371,50789,929
Missouri,2021-07-08,1665,4,6626371,52454,933
Missouri,2021-07-09,2142,7,6626371,54596,940
Missouri,2021-07-10,1597,5,6626371,56193,945
Missouri,2021-07-11,1095,0,6626371,57288,945
Missouri,2021-07-12,213,1,6626371,57501,946
Missouri,2021-07-13,2287,52,6626371,59788,998
Missouri,2021-07-14,2255,15,6626371,62043,1013
Missouri,2021-07-15,2814,10,6626371,64857,1023
Missouri,2021-07-16,2334,7,6626371,67191,1030
Missouri,2021-07-17,2395,5,6626371,69586,1035
Missouri,2021-07-18,1365,0,6626371,70951,1035
Missouri,2021-07-19,1037,3,6626371,71988,1038
Missouri,2021-07-20,2116,41,6626371,74104,1079
Missouri,2021-07-21,2930,8,6626371,77034,1087
Missouri,2021-07-22,3278,8,6626371,80312,1095
Missouri,2021-07-23,2791,15,6626371,83103,1110
Missouri,2021-07-24,3238,10,6626371,86341,1120
Missouri,2021-07-25,1531,0,6626371,87872,1120
Missouri,2021-07-26,1138,2,6626371,89010,1122
Missouri,2021-07-27,2541,62,6626371,91551,1184
Missouri,2021-07-28,2835,24,6626371,94386,1208
Missouri,2021-07-29,3079,5,6626371,97465,1213
Missouri,2021-07-30,3957,9,6626371,101422,1222
Missouri,2021-07-31,2745,18,6626371,104167,1240
Missouri,2021-08-01,1925,3,6626371,106092,1243
Missouri,2021-08-02,1201,4,6626371,107293,1247
Missouri,2021-08-03,2667,87,6626371,109960,1334
Missouri,2021-08-04,4360,26,6626371,114320,1360
Missouri,2021-08-05,4048,24,6626371,118368,1384
Missouri,2021-08-06,3166,22,6626371,121534,1406
Missouri,2021-08-07,2664,9,6626371,124198,1415
Missouri,2021-08-08,1834,1,6626371,126032,1416
Missouri,2021-08-09,1219,0,6626371,127251,1416
Missouri,2021-08-10,2452,138,6626371,129703,1554
Missouri,2021-08-11,4104,16,6626371,133807,1570
Missouri,2021-08-12,3633,20,6626371,137440,1590
Missouri,2021-08-13,2848,8,6626371,140288,1598
Missouri,2021-08-14,3255,20,6626371,143543,1618
Missouri,2021-08-15,1661,1,6626371,145204,1619
Missouri,2021-08-16,1346,1,6626371,146550,1620
Missouri,2021-08-17,2167,120,6626371,148717,1740
Missouri,2021-08-18,3087,9,6626371,151804,1749
Missouri,2021-08-19,3347,10,6626371,155151,1759
Missouri,2021-08-20,2738,17,6626371,157889,1776
Missouri,2021-08-21,2482,23,6626371,160371,1799
Missouri,2021-08-22,1733,3,6626371,162104,1802
Missouri,2021-08-23,1446,3,6626371,163550,1805
Missouri,2021-08-24,2305,163,6626371,165855,1968
Missouri,2021-08-25,2694,25,6626371,168549,1993
Missouri,2021-08-26,2902,13,6626371,171451,2006
Missouri,2021-08-27,2784,29,6626371,174235,2035
Missouri,2021-08-28,2450,14,6626371,176685,2049
Missouri,2021-08-29,1169,5,6626371,177854,2054
Missouri,2021-08-30,2163,1,6626371,180017,2055
Missouri,2021-08-31,1402,134,6626371,181419,2189
Missouri,2021-09-01,3083,41,6626371,184502,2230
Missouri,2021-09-02,3104,15,6626371,187606,2245
Missouri,2021-09-03,2740,19,6626371,190346,2264
Missouri,2021-09-04,2530,7,6626371,192876,2271
Montana,2021-04-02,128,16,1068778,128,16
Montana,2021-04-03,182,11,1068778,310,27
Montana,2021-04-04,107,1,1068778,417,28
Montana,2021-04-05,0,0,1068778,417,28
Montana,2021-04-06,191,11,1068778,608,39
Montana,2021-04-07,193,12,1068778,801,51
Montana,2021-04-08,224,5,1068778,1025,56
Montana,2021-04-09,224,27,1068778,1249,83
Montana,2021-04-10,168,2,1068778,1417,85
Montana,2021-04-11,41,0,1068778,1458,85
Montana,2021-04-12,70,1,1068778,1528,86
Montana,2021-04-13,173,2,1068778,1701,88
Montana,2021-04-14,205,0,1068778,1906,88
Montana,2021-04-15,192,2,1068778,2098,90
Montana,2021-04-16,118,9,1068778,2216,99
Montana,2021-04-17,148,8,1068778,2364,107
Montana,2021-04-18,56,1,1068778,2420,108
Montana,2021-04-19,57,0,1068778,2477,108
Montana,2021-04-20,177,6,1068778,2654,114
Montana,2021-04-21,158,5,1068778,2812,119
Montana,2021-04-22,181,0,1068778,2993,119
Montana,2021-04-23,155,2,1068778,3148,121
Montana,2021-04-24,175,4,1068778,3323,125
Montana,2021-04-25,49,0,1068778,3372,125
Montana,2021-04-26,14,0,1068778,3386,125
Montana,2021-04-27,176,3,1068778,3562,128
Montana,2021-04-28,202,1,1068778,3764,129
Montana,2021-04-29,174,3,1068778,3938,132
Montana,2021-04-30,154,1,1068778,4092,133
Montana,2021-05-01,168,3,1068778,4260,136
Montana,2021-05-02,45,0,1068778,4305,136
Montana,2021-05-03,62,0,1068778,4367,136
Montana,2021-05-04,223,3,1068778,4590,139
Montana,2021-05-05,140,1,1068778,4730,140
Montana,2021-05-06,133,2,1068778,4863,142
Montana,2021-05-07,149,12,1068778,5012,154
Montana,2021-05-08,152,0,1068778,5164,154
Montana,2021-05-09,35,0,1068778,5199,154
Montana,2021-05-10,11,0,1068778,5210,154
Montana,2021-05-11,172,1,1068778,5382,155
Montana,2021-05-12,210,2,1068778,5592,157
Montana,2021-05-13,112,2,1068778,5704,159
Montana,2021-05-14,131,1,1068778,5835,160
Montana,2021-05-15,84,0,1068778,5919,160
Montana,2021-05-16,41,0,1068778,5960,160
Montana,2021-05-17,38,0,1068778,5998,160
Montana,2021-05-18,138,4,1068778,6136,164
Montana,2021-05-19,131,0,1068778,6267,164
Montana,2021-05-20,33,2,1068778,6300,166
Montana,2021-05-21,136,0,1068778,6436,166
Montana,2021-05-22,7,-1,1068778,6443,165
Montana,2021-05-23,35,0,1068778,6478,165
Montana,2021-05-24,21,0,1068778,6499,165
Montana,2021-05-25,153,3,1068778,6652,168
Montana,2021-05-26,77,1,1068778,6729,169
Montana,2021-05-27,169,3,1068778,6898,172
Montana,2021-05-28,95,2,1068778,6993,174
Montana,2021-05-29,67,1,1068778,7060,175
Montana,2021-05-30,24,0,1068778,7084,175
Montana,2021-05-31,20,0,1068778,7104,175
Montana,2021-06-01,15,0,1068778,7119,175
Montana,2021-06-02,158,8,1068778,7277,183
Montana,2021-06-03,127,6,1068778,7404,189
Montana,2021-06-04,131,5,1068778,7535,194
Montana,2021-06-05,0,0,1068778,7535,194
Montana,2021-06-06,0,0,1068778,7535,194
Montana,2021-06-07,121,1,1068778,7656,195
Montana,2021-06-08,137,1,1068778,7793,196
Montana,2021-06-09,73,2,1068778,7866,198
Montana,2021-06-10,99,2,1068778,7965,200
Montana,2021-06-11,71,3,1068778,8036,203
Montana,2021-06-12,0,0,1068778,8036,203
Montana,2021-06-13,0,0,1068778,8036,203
Montana,2021-06-14,89,2,1068778,8125,205
Montana,2021-06-15,99,4,1068778,8224,209
Montana,2021-06-16,72,2,1068778,8296,211
Montana,2021-06-17,71,2,1068778,8367,213
Montana,2021-06-18,75,0,1068778,8442,213
Montana,2021-06-19,0,0,1068778,8442,213
Montana,2021-06-20,0,0,1068778,8442,213
Montana,2021-06-21,58,1,1068778,8500,214
Montana,2021-06-22,116,3,1068778,8616,217
Montana,2021-06-23,62,2,1068778,8678,219
Montana,2021-06-24,68,4,1068778,8746,223
Montana,2021-06-25,58,1,1068778,8804,224
Montana,2021-06-26,0,0,1068778,8804,224
Montana,2021-06-27,0,0,1068778,8804,224
Montana,2021-06-28,48,0,1068778,8852,224
Montana,2021-06-29,113,3,1068778,8965,227
Montana,2021-06-30,65,0,1068778,9030,227
Montana,2021-07-01,66,1,1068778,9096,228
Montana,2021-07-02,52,0,1068778,9148,228
Montana,2021-07-03,0,0,1068778,9148,228
Montana,2021-07-04,0,0,1068778,9148,228
Montana,2021-07-05,0,0,1068778,9148,228
Montana,2021-07-06,78,2,1068778,9226,230
Montana,2021-07-07,151,3,1068778,9377,233
Montana,2021-07-08,87,1,1068778,9464,234
Montana,2021-07-09,51,1,1068778,9515,235
Montana,2021-07-10,0,0,1068778,9515,235
Montana,2021-07-11,0,0,1068778,9515,235
Montana,2021-07-12,85,1,1068778,9600,236
Montana,2021-07-13,90,2,1068778,9690,238
Montana,2021-07-14,93,7,1068778,9783,245
Montana,2021-07-15,68,3,1068778,9851,248
Montana,2021-07-16,87,5,1068778,9938,253
Montana,2021-07-17,0,0,1068778,9938,253
Montana,2021-07-18,0,0,1068778,9938,253
Montana,2021-07-19,79,1,1068778,10017,254
Montana,2021-07-20,157,1,1068778,10174,255
Montana,2021-07-21,103,1,1068778,10277,256
Montana,2021-07-22,141,1,1068778,10418,257
Montana,2021-07-23,112,0,1068778,10530,257
Montana,2021-07-24,0,0,1068778,10530,257
Montana,2021-07-25,0,0,1068778,10530,257
Montana,2021-07-26,151,0,1068778,10681,257
Montana,2021-07-27,259,4,1068778,10940,261
Montana,2021-07-28,223,5,1068778,11163,266
Montana,2021-07-29,255,0,1068778,11418,266
Montana,2021-07-30,223,0,1068778,11641,266
Montana,2021-07-31,0,0,1068778,11641,266
Montana,2021-08-01,0,0,1068778,11641,266
Montana,2021-08-02,268,4,1068778,11909,270
Montana,2021-08-03,399,8,1068778,12308,278
Montana,2021-08-04,295,2,1068778,12603,280
Montana,2021-08-05,282,2,1068778,12885,282
Montana,2021-08-06,272,2,1068778,13157,284
Montana,2021-08-07,0,0,1068778,13157,284
Montana,2021-08-08,0,0,1068778,13157,284
Montana,2021-08-09,388,1,1068778,13545,285
Montana,2021-08-10,484,3,1068778,14029,288
Montana,2021-08-11,369,0,1068778,14398,288
Montana,2021-08-12,396,3,1068778,14794,291
Montana,2021-08-13,345,1,1068778,15139,292
Montana,2021-08-14,0,0,1068778,15139,292
Montana,2021-08-15,0,0,1068778,15139,292
Montana,2021-08-16,461,6,1068778,15600,298
Montana,2021-08-17,621,7,1068778,16221,305
Montana,2021-08-18,436,6,1068778,16657,311
Montana,2021-08-19,495,3,1068778,17152,314
Montana,2021-08-20,441,3,1068778,17593,317
Montana,2021-08-21,0,0,1068778,17593,317
Montana,2021-08-22,0,0,1068778,17593,317
Montana,2021-08-23,646,5,1068778,18239,322
Montana,2021-08-24,710,8,1068778,18949,330
Montana,2021-08-25,604,5,1068778,19553,335
Montana,2021-08-26,632,8,1068778,20185,343
Montana,2021-08-27,706,2,1068778,20891,345
Montana,2021-08-28,0,0,1068778,20891,345
Montana,2021-08-29,0,0,1068778,20891,345
Montana,2021-08-30,722,4,1068778,21613,349
Montana,2021-08-31,889,13,1068778,22502,362
Montana,2021-09-01,871,3,1068778,23373,365
Montana,2021-09-02,737,4,1068778,24110,369
Montana,2021-09-03,652,4,1068778,24762,373
Montana,2021-09-04,0,0,1068778,24762,373
Nebraska,2021-04-02,1343,0,1934408,1343,0
Nebraska,2021-04-03,331,0,1934408,1674,0
Nebraska,2021-04-04,242,0,1934408,1916,0
Nebraska,2021-04-05,146,0,1934408,2062,0
Nebraska,2021-04-06,299,2,1934408,2361,2
Nebraska,2021-04-07,528,0,1934408,2889,2
Nebraska,2021-04-08,403,24,1934408,3292,26
Nebraska,2021-04-09,386,12,1934408,3678,38
Nebraska,2021-04-10,436,1,1934408,4114,39
Nebraska,2021-04-11,197,0,1934408,4311,39
Nebraska,2021-04-12,144,1,1934408,4455,40
Nebraska,2021-04-13,331,5,1934408,4786,45
Nebraska,2021-04-14,392,0,1934408,5178,45
Nebraska,2021-04-15,309,-21,1934408,5487,24
Nebraska,2021-04-16,409,0,1934408,5896,24
Nebraska,2021-04-17,505,8,1934408,6401,32
Nebraska,2021-04-18,176,0,1934408,6577,32
Nebraska,2021-04-19,140,2,1934408,6717,34
Nebraska,2021-04-20,495,7,1934408,7212,41
Nebraska,2021-04-21,488,7,1934408,7700,48
Nebraska,2021-04-22,309,3,1934408,8009,51
Nebraska,2021-04-23,292,9,1934408,8301,60
Nebraska,2021-04-24,383,1,1934408,8684,61
Nebraska,2021-04-25,152,0,1934408,8836,61
Nebraska,2021-04-26,100,0,1934408,8936,61
Nebraska,2021-04-27,258,0,1934408,9194,61
Nebraska,2021-04-28,251,0,1934408,9445,61
Nebraska,2021-04-29,218,1,1934408,9663,62
Nebraska,2021-04-30,267,1,1934408,9930,63
Nebraska,2021-05-01,206,1,1934408,10136,64
Nebraska,2021-05-02,95,0,1934408,10231,64
Nebraska,2021-05-03,98,0,1934408,10329,64
Nebraska,2021-05-04,256,-1,1934408,10585,63
Nebraska,2021-05-05,239,1,1934408,10824,64
Nebraska,2021-05-06,213,4,1934408,11037,68
Nebraska,2021-05-07,220,5,1934408,11257,73
Nebraska,2021-05-08,194,-2,1934408,11451,71
Nebraska,2021-05-09,87,-1,1934408,11538,70
Nebraska,2021-05-10,66,-5,1934408,11604,65
Nebraska,2021-05-11,411,1,1934408,12015,66
Nebraska,2021-05-12,177,10,1934408,12192,76
Nebraska,2021-05-13,159,29,1934408,12351,105
Nebraska,2021-05-14,88,0,1934408,12439,105
Nebraska,2021-05-15,0,0,1934408,12439,105
Nebraska,2021-05-16,0,-8,1934408,12439,97
Nebraska,2021-05-17,177,-12,1934408,12616,85
Nebraska,2021-05-18,100,-10,1934408,12716,75
Nebraska,2021-05-19,64,-12,1934408,12780,63
Nebraska,2021-05-20,104,-4,1934408,12884,59
Nebraska,2021-05-21,104,8,1934408,12988,67
Nebraska,2021-05-22,0,0,1934408,12988,67
Nebraska,2021-05-23,0,0,1934408,12988,67
Nebraska,2021-05-24,170,1,1934408,13158,68
Nebraska,2021-05-25,72,-13,1934408,13230,55
Nebraska,2021-05-26,71,0,1934408,13301,55
Nebraska,2021-05-27,46,0,1934408,13347,55
Nebraska,2021-05-28,61,13,1934408,13408,68
Nebraska,2021-05-29,0,0,1934408,13408,68
Nebraska,2021-05-30,0,0,1934408,13408,68
Nebraska,2021-05-31,64,0,1934408,13472,68
Nebraska,2021-06-01,36,0,1934408,13508,68
Nebraska,2021-06-02,30,0,1934408,13538,68
Nebraska,2021-06-03,83,0,1934408,13621,68
Nebraska,2021-06-04,41,0,1934408,13662,68
Nebraska,2021-06-05,0,0,1934408,13662,68
Nebraska,2021-06-06,0,0,1934408,13662,68
Nebraska,2021-06-07,90,2,1934408,13752,70
Nebraska,2021-06-08,37,3,1934408,13789,73
Nebraska,2021-06-09,29,2,1934408,13818,75
Nebraska,2021-06-10,35,0,1934408,13853,75
Nebraska,2021-06-11,43,0,1934408,13896,75
Nebraska,2021-06-12,0,0,1934408,13896,75
Nebraska,2021-06-13,0,0,1934408,13896,75
Nebraska,2021-06-14,55,2,1934408,13951,77
Nebraska,2021-06-15,41,0,1934408,13992,77
Nebraska,2021-06-16,43,0,1934408,14035,77
Nebraska,2021-06-17,29,0,1934408,14064,77
Nebraska,2021-06-18,26,1,1934408,14090,78
Nebraska,2021-06-19,0,0,1934408,14090,78
Nebraska,2021-06-20,0,0,1934408,14090,78
Nebraska,2021-06-21,79,0,1934408,14169,78
Nebraska,2021-06-22,38,-2,1934408,14207,76
Nebraska,2021-06-23,53,2,1934408,14260,78
Nebraska,2021-06-24,50,0,1934408,14310,78
Nebraska,2021-06-25,20,0,1934408,14330,78
Nebraska,2021-06-26,0,0,1934408,14330,78
Nebraska,2021-06-27,0,0,1934408,14330,78
Nebraska,2021-06-28,104,0,1934408,14434,78
Nebraska,2021-06-29,74,2,1934408,14508,80
Nebraska,2021-06-30,84,0,1934408,14592,80
Nebraska,2021-07-01,0,0,1934408,14592,80
Nebraska,2021-07-02,194,0,1934408,14786,80
Nebraska,2021-07-03,0,0,1934408,14786,80
Nebraska,2021-07-04,0,0,1934408,14786,80
Nebraska,2021-07-05,0,0,1934408,14786,80
Nebraska,2021-07-06,191,1,1934408,14977,81
Nebraska,2021-07-07,0,0,1934408,14977,81
Nebraska,2021-07-08,196,0,1934408,15173,81
Nebraska,2021-07-09,102,0,1934408,15275,81
Nebraska,2021-07-10,0,0,1934408,15275,81
Nebraska,2021-07-11,0,0,1934408,15275,81
Nebraska,2021-07-12,0,0,1934408,15275,81
Nebraska,2021-07-13,306,3,1934408,15581,84
Nebraska,2021-07-14,123,2,1934408,15704,86
Nebraska,2021-07-15,111,3,1934408,15815,89
Nebraska,2021-07-16,150,5,1934408,15965,94
Nebraska,2021-07-17,0,0,1934408,15965,94
Nebraska,2021-07-18,0,0,1934408,15965,94
Nebraska,2021-07-19,0,0,1934408,15965,94
Nebraska,2021-07-20,446,6,1934408,16411,100
Nebraska,2021-07-21,135,4,1934408,16546,104
Nebraska,2021-07-22,164,-1,1934408,16710,103
Nebraska,2021-07-23,233,0,1934408,16943,103
Nebraska,2021-07-24,0,0,1934408,16943,103
Nebraska,2021-07-25,0,0,1934408,16943,103
Nebraska,2021-07-26,0,0,1934408,16943,103
Nebraska,2021-07-27,0,0,1934408,16943,103
Nebraska,2021-07-28,1009,-4,1934408,17952,99
Nebraska,2021-07-29,238,0,1934408,18190,99
Nebraska,2021-07-30,364,0,1934408,18554,99
Nebraska,2021-07-31,0,0,1934408,18554,99
Nebraska,2021-08-01,0,0,1934408,18554,99
Nebraska,2021-08-02,0,0,1934408,18554,99
Nebraska,2021-08-03,993,1,1934408,19547,100
Nebraska,2021-08-04,381,4,1934408,19928,104
Nebraska,2021-08-05,412,4,1934408,20340,108
Nebraska,2021-08-06,394,0,1934408,20734,108
Nebraska,2021-08-07,439,1,1934408,21173,109
Nebraska,2021-08-08,0,0,1934408,21173,109
Nebraska,2021-08-09,0,0,1934408,21173,109
Nebraska,2021-08-10,847,-3,1934408,22020,106
Nebraska,2021-08-11,483,-2,1934408,22503,104
Nebraska,2021-08-12,0,0,1934408,22503,104
Nebraska,2021-08-13,0,0,1934408,22503,104
Nebraska,2021-08-14,0,0,1934408,22503,104
Nebraska,2021-08-15,0,0,1934408,22503,104
Nebraska,2021-08-16,0,0,1934408,22503,104
Nebraska,2021-08-17,2676,17,1934408,25179,121
Nebraska,2021-08-18,611,0,1934408,25790,121
Nebraska,2021-08-19,660,0,1934408,26450,121
Nebraska,2021-08-20,409,0,1934408,26859,121
Nebraska,2021-08-21,737,0,1934408,27596,121
Nebraska,2021-08-22,0,0,1934408,27596,121
Nebraska,2021-08-23,0,0,1934408,27596,121
Nebraska,2021-08-24,1610,10,1934408,29206,131
Nebraska,2021-08-25,926,2,1934408,30132,133
Nebraska,2021-08-26,776,2,1934408,30908,135
Nebraska,2021-08-27,867,-1,1934408,31775,134
Nebraska,2021-08-28,827,4,1934408,32602,138
Nebraska,2021-08-29,0,0,1934408,32602,138
Nebraska,2021-08-30,0,0,1934408,32602,138
Nebraska,2021-08-31,1756,3,1934408,34358,141
Nebraska,2021-09-01,0,0,1934408,34358,141
Nebraska,2021-09-02,1964,17,1934408,36322,158
Nebraska,2021-09-03,1102,8,1934408,37424,166
Nebraska,2021-09-04,0,0,1934408,37424,166
Nevada,2021-04-02,342,4,3080156,342,4
Nevada,2021-04-03,462,14,3080156,804,18
Nevada,2021-04-04,260,0,3080156,1064,18
Nevada,2021-04-05,181,1,3080156,1245,19
Nevada,2021-04-06,295,22,3080156,1540,41
Nevada,2021-04-07,277,11,3080156,1817,52
Nevada,2021-04-08,386,5,3080156,2203,57
Nevada,2021-04-09,637,10,3080156,2840,67
Nevada,2021-04-10,752,9,3080156,3592,76
Nevada,2021-04-11,320,0,3080156,3912,76
Nevada,2021-04-12,319,0,3080156,4231,76
Nevada,2021-04-13,412,7,3080156,4643,83
Nevada,2021-04-14,395,14,3080156,5038,97
Nevada,2021-04-15,549,6,3080156,5587,103
Nevada,2021-04-16,536,6,3080156,6123,109
Nevada,2021-04-17,0,0,3080156,6123,109
Nevada,2021-04-18,0,0,3080156,6123,109
Nevada,2021-04-19,698,3,3080156,6821,112
Nevada,2021-04-20,381,9,3080156,7202,121
Nevada,2021-04-21,436,11,3080156,7638,132
Nevada,2021-04-22,528,12,3080156,8166,144
Nevada,2021-04-23,562,22,3080156,8728,166
Nevada,2021-04-24,0,0,3080156,8728,166
Nevada,2021-04-25,0,0,3080156,8728,166
Nevada,2021-04-26,840,11,3080156,9568,177
Nevada,2021-04-27,405,11,3080156,9973,188
Nevada,2021-04-28,390,4,3080156,10363,192
Nevada,2021-04-29,453,11,3080156,10816,203
Nevada,2021-04-30,510,5,3080156,11326,208
Nevada,2021-05-01,0,0,3080156,11326,208
Nevada,2021-05-02,0,0,3080156,11326,208
Nevada,2021-05-03,801,9,3080156,12127,217
Nevada,2021-05-04,476,7,3080156,12603,224
Nevada,2021-05-05,373,7,3080156,12976,231
Nevada,2021-05-06,394,3,3080156,13370,234
Nevada,2021-05-07,498,8,3080156,13868,242
Nevada,2021-05-08,0,0,3080156,13868,242
Nevada,2021-05-09,0,0,3080156,13868,242
Nevada,2021-05-10,800,8,3080156,14668,250
Nevada,2021-05-11,470,3,3080156,15138,253
Nevada,2021-05-12,464,6,3080156,15602,259
Nevada,2021-05-13,436,8,3080156,16038,267
Nevada,2021-05-14,389,7,3080156,16427,274
Nevada,2021-05-15,0,0,3080156,16427,274
Nevada,2021-05-16,0,0,3080156,16427,274
Nevada,2021-05-17,542,3,3080156,16969,277
Nevada,2021-05-18,287,7,3080156,17256,284
Nevada,2021-05-19,348,5,3080156,17604,289
Nevada,2021-05-20,302,5,3080156,17906,294
Nevada,2021-05-21,334,2,3080156,18240,296
Nevada,2021-05-22,0,0,3080156,18240,296
Nevada,2021-05-23,0,0,3080156,18240,296
Nevada,2021-05-24,405,7,3080156,18645,303
Nevada,2021-05-25,265,4,3080156,18910,307
Nevada,2021-05-26,227,7,3080156,19137,314
Nevada,2021-05-27,232,8,3080156,19369,322
Nevada,2021-05-28,267,8,3080156,19636,330
Nevada,2021-05-29,0,0,3080156,19636,330
Nevada,2021-05-30,0,0,3080156,19636,330
Nevada,2021-05-31,0,0,3080156,19636,330
Nevada,2021-06-01,514,4,3080156,20150,334
Nevada,2021-06-02,419,3,3080156,20569,337
Nevada,2021-06-03,350,6,3080156,20919,343
Nevada,2021-06-04,361,1,3080156,21280,344
Nevada,2021-06-05,0,0,3080156,21280,344
Nevada,2021-06-06,0,0,3080156,21280,344
Nevada,2021-06-07,627,7,3080156,21907,351
Nevada,2021-06-08,347,3,3080156,22254,354
Nevada,2021-06-09,217,7,3080156,22471,361
Nevada,2021-06-10,295,4,3080156,22766,365
Nevada,2021-06-11,262,1,3080156,23028,366
Nevada,2021-06-12,0,0,3080156,23028,366
Nevada,2021-06-13,0,0,3080156,23028,366
Nevada,2021-06-14,439,4,3080156,23467,370
Nevada,2021-06-15,252,5,3080156,23719,375
Nevada,2021-06-16,363,4,3080156,24082,379
Nevada,2021-06-17,296,7,3080156,24378,386
Nevada,2021-06-18,385,7,3080156,24763,393
Nevada,2021-06-19,0,0,3080156,24763,393
Nevada,2021-06-20,0,0,3080156,24763,393
Nevada,2021-06-21,640,-3,3080156,25403,390
Nevada,2021-06-22,400,7,3080156,25803,397
Nevada,2021-06-23,447,1,3080156,26250,398
Nevada,2021-06-24,448,10,3080156,26698,408
Nevada,2021-06-25,804,3,3080156,27502,411
Nevada,2021-06-26,0,0,3080156,27502,411
Nevada,2021-06-27,0,0,3080156,27502,411
Nevada,2021-06-28,915,3,3080156,28417,414
Nevada,2021-06-29,625,8,3080156,29042,422
Nevada,2021-06-30,558,3,3080156,29600,425
Nevada,2021-07-01,543,11,3080156,30143,436
Nevada,2021-07-02,508,5,3080156,30651,441
Nevada,2021-07-03,0,0,3080156,30651,441
Nevada,2021-07-04,0,0,3080156,30651,441
Nevada,2021-07-05,0,0,3080156,30651,441
Nevada,2021-07-06,1346,5,3080156,31997,446
Nevada,2021-07-07,453,3,3080156,32450,449
Nevada,2021-07-08,697,2,3080156,33147,451
Nevada,2021-07-09,813,13,3080156,33960,464
Nevada,2021-07-10,0,0,3080156,33960,464
Nevada,2021-07-11,0,0,3080156,33960,464
Nevada,2021-07-12,1673,10,3080156,35633,474
Nevada,2021-07-13,855,1,3080156,36488,475
Nevada,2021-07-14,692,6,3080156,37180,481
Nevada,2021-07-15,938,15,3080156,38118,496
Nevada,2021-07-16,866,6,3080156,38984,502
Nevada,2021-07-17,0,0,3080156,38984,502
Nevada,2021-07-18,0,0,3080156,38984,502
Nevada,2021-07-19,2067,3,3080156,41051,505
Nevada,2021-07-20,1004,0,3080156,42055,505
Nevada,2021-07-21,931,28,3080156,42986,533
Nevada,2021-07-22,942,8,3080156,43928,541
Nevada,2021-07-23,1003,20,3080156,44931,561
Nevada,2021-07-24,0,0,3080156,44931,561
Nevada,2021-07-25,0,0,3080156,44931,561
